Devices,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Imported Analog EMG - Voltage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frame,Sub Frame,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,4,0.0107574,-0.0121307,0.0439072,0.00957489,-0.0122833,-0.00652313,0.00179291,0.0101471,-0.00274658,0.00831604,-0.0094223,-0.015564,-0.0114059,-0.00564575,-0.0185013,-0.0150299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,5,0.0113297,-0.0159454,0.01297,0.0466537,-0.0056076,-0.00720978,0.00236511,0.0114822,-0.00171661,0.00976563,-0.0120544,-0.0146484,-0.0104523,-0.00610352,-0.0205994,-0.0168228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,6,0.00984192,-0.0175858,0.0197983,0.0393295,-0.0129318,-0.00720978,0.000572205,0.0104904,-0.00209808,0.00522614,-0.00991821,-0.0157547,-0.0108719,-0.00621796,-0.0232315,-0.0171661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,7,0.00762939,-0.0151825,0.0572205,0.0317001,-0.00915527,-0.00705719,0.00293732,0.00995636,-0.00137329,0.00591278,-0.00946045,-0.0153351,-0.0116348,-0.00728607,-0.0216293,-0.0141144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,8,0.00873566,-0.013237,0.0444412,0.0122833,-0.00579834,-0.00701904,0.00247955,0.0108719,-0.00179291,0.0025177,-0.00823975,-0.0143433,-0.00976563,-0.00579834,-0.0170135,-0.0159454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2030,9,0.00728607,-0.0102234,0.0156021,-0.0260925,-0.0125122,-0.00617981,0.00202179,0.0108719,-0.00205994,0.00759125,-0.00995636,-0.0147247,-0.0106049,-0.00610352,-0.0216293,-0.0165558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,0,0.00812531,-0.00999451,-0.0204849,-0.0354004,-0.0127411,-0.00770569,0.0030899,0.0107574,-0.00205994,0.00640869,-0.0127029,-0.0157547,-0.0113678,-0.00553131,-0.0201797,-0.0196075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,1,0.00976563,-0.0094986,-0.0297165,-0.0491333,-0.0146484,-0.00709534,0.0030899,0.0114059,-0.00190735,0.0056076,-0.00846863,-0.015564,-0.0102615,-0.00644684,-0.0217819,-0.0152969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,2,0.0094223,-0.0129318,0.0144196,-0.051384,-0.0123596,-0.00881195,0.00270844,0.0069046,-0.00225067,0.00679016,-0.00617981,-0.0154495,-0.0105286,-0.00717163,-0.0216675,-0.0185776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,3,0.0110245,-0.0146866,0.0668716,0.066452,-0.0069809,-0.0069809,0.00324249,0.010376,-0.00156403,0.00617981,-0.00900269,-0.016098,-0.0124359,-0.00621796,-0.0200653,-0.00785828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,4,0.0108337,-0.0170517,0.0724411,0.0593185,-0.0106812,-0.00717163,0.00225067,0.0117493,-0.00167847,0.00858307,-0.00946045,-0.0150299,-0.0106049,-0.00640869,-0.0226974,-0.0188828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,5,0.0111008,-0.0172806,0.0537491,0.0293732,-0.0112915,-0.00743866,0.00148773,0.00907898,-0.0038147,0.0063324,-0.00789642,-0.0147247,-0.01091,-0.0056839,-0.023613,-0.0159836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,6,0.0120163,-0.0134659,0.0424957,0.0888062,-0.00911713,-0.00617981,0.00312805,0.0104904,-0.00205994,0.00579834,-0.00778198,-0.0147247,-0.0110245,-0.00553131,-0.0211716,-0.0185013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,7,0.00808716,-0.00747681,0.0217438,0.00511169,-0.0128174,-0.00648499,0.00289917,0.0119781,-0.00148773,0.00766754,-0.010643,-0.0151825,-0.0106049,-0.00720978,-0.019989,-0.0193787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,8,0.00865936,-0.00892639,0.0863647,-0.0298691,-0.00595093,-0.00808716,0.00259399,0.00888824,-0.00205994,0.00686646,-0.00930786,-0.0165939,-0.0111008,-0.00610352,-0.0255203,-0.0153351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2031,9,0.0121307,-0.00534058,0.129433,0.0192642,-0.0122833,-0.00694275,0.00202179,0.010376,-0.00247955,0.00644684,-0.00797272,-0.0146103,-0.0110626,-0.0056076,-0.0230026,-0.0161743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,0,0.01297,-0.00854492,0.0123215,0.0866318,-0.0123978,-0.00640869,0.00225067,0.0094986,-0.00370026,0.00602722,-0.012207,-0.0154877,-0.0111771,-0.00679016,-0.0204468,-0.014267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,1,0.0113297,-0.0116348,-0.0206757,0.118065,-0.0114822,-0.0069046,0.00244141,0.00984192,-0.0018692,0.00583649,-0.00850677,-0.0151062,-0.00988007,-0.00637054,-0.0211716,-0.0187302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,2,0.0117111,-0.00930786,0.0145721,0.00724792,-0.0130463,-0.00778198,0.00350952,0.00991821,-0.00236511,0.00553131,-0.0104904,-0.014801,-0.01091,-0.0062561,-0.0206375,-0.0164032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,3,0.0114441,-0.0100708,0.107002,0.02491,-0.0127029,-0.00732422,0.00419617,0.0107956,-0.00087738,0.0069046,-0.00961304,-0.0158691,-0.0114441,-0.00640869,-0.0202942,-0.0152588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,4,0.0115204,-0.0115204,0.189667,0.0535583,-0.0146484,-0.00713348,0.00190735,0.00965118,-0.00148773,0.0062561,-0.00953674,-0.0152969,-0.010376,-0.00747681,-0.0161743,-0.0178528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,5,0.011673,-0.0129318,0.101242,-0.0562668,-0.0112915,-0.00606537,0.00286102,0.01091,-0.00202179,0.00709534,-0.00789642,-0.0154877,-0.00984192,-0.00606537,-0.0213242,-0.0140762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,6,0.0103378,-0.0112152,0.0341415,-0.114212,-0.013504,-0.00766754,0.00419617,0.0108719,-0.000915527,0.00682831,-0.00953674,-0.0147629,-0.0104141,-0.00579834,-0.0200272,-0.0159073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,7,0.00919342,-0.0144196,-0.0769806,-0.0625229,-0.0148392,-0.00644684,0.00343323,0.0109863,-0.00198364,0.0114059,-0.00839233,-0.014534,-0.0107574,-0.00595093,-0.0208664,-0.0180817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,8,0.00991821,-0.0115585,0.0012207,0.0776291,-0.0120544,-0.00663757,0.00347137,0.0102997,-0.00175476,0.00564575,-0.00511169,-0.0147247,-0.0109482,-0.00579834,-0.0221634,-0.014801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2032,9,0.00778198,-0.0128937,0.0179672,0.112114,-0.013504,-0.00579834,0.00328064,0.00926971,-0.0025177,0.00671387,-0.00255585,-0.0149155,-0.0113297,-0.00541687,-0.0189209,-0.0121307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,0,0.00232697,-0.0146866,0.116844,-0.0295639,-0.0104904,-0.00770569,0.00217438,0.0111389,-0.0019455,0.00740051,-0.0105286,-0.0151443,-0.0108719,-0.00617981,-0.0212479,-0.0183105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,1,0.0038147,-0.0117493,0.116882,-0.0362015,-0.00865936,-0.00743866,0.00312805,0.00869751,-0.00221252,0.0018692,-0.00732422,-0.0153732,-0.0117493,-0.00724792,-0.0212097,-0.0162888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,2,0.00606537,-0.00858307,0.0171661,0.0617218,-0.0123596,-0.00652313,0.00217438,0.00968933,-0.00228882,0.00663757,-0.0161743,-0.0161362,-0.01091,-0.00743866,-0.0205994,-0.00961304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,3,0.00667572,-0.00637054,0.0690079,0.18116,-0.0115967,-0.00713348,0.00301361,0.0130081,-0.00156403,0.00709534,-0.0107574,-0.0157928,-0.0104523,-0.00602722,-0.0207138,-0.0177002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,4,0.00717163,-0.0141144,0.0123596,0.106316,-0.0120926,-0.00732422,-0.000419617,0.0107574,-0.00255585,0.00766754,-0.00999451,-0.0157166,-0.0113678,-0.00656128,-0.0207138,-0.0141525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,5,0.0075531,-0.0120926,-0.0134277,0.034256,-0.0138855,-0.0087738,0.00305176,0.0103378,-0.00198364,0.00736237,-0.0123978,-0.0149155,-0.011673,-0.00637054,-0.0213242,-0.0147629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,6,0.00984192,-0.0138092,-0.000343323,0.0799561,-0.0121689,-0.00782013,0.00282288,0.0094986,-0.00183105,0.00747681,-0.00816345,-0.0146484,-0.010643,-0.0062561,-0.0217819,-0.0178146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,7,0.0108337,-0.0189972,0.00858307,0.0283813,-0.0114822,-0.00766754,0.00343323,0.0102234,-0.0018692,0.00667572,-0.0104523,-0.0150681,-0.0117111,-0.00598907,-0.0249481,-0.0151443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,8,0.0102997,-0.0133514,0.0292587,-0.0484085,-0.0104141,-0.0075531,0.00320435,0.0112915,-0.00167847,0.00743866,-0.00488281,-0.0151443,-0.0106812,-0.00583649,-0.0200653,-0.0138092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2033,9,0.0119019,-0.00774384,0.0970459,-0.0486755,-0.00675201,-0.00732422,0.00320435,0.01194,-0.00175476,0.00682831,-0.00770569,-0.0149155,-0.0107956,-0.00576019,-0.0218582,-0.0162125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,0,0.0119019,-0.0120163,0.0627899,-0.02285,-0.0133514,-0.00728607,0.000343323,0.0113297,-0.00137329,0.00637054,-0.00865936,-0.0158691,-0.0113678,-0.00637054,-0.018692,-0.0138474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,1,0.00999451,-0.0109863,0.026741,0.0439453,-0.0140381,-0.00808716,0.0025177,0.00938416,-0.00217438,0.00629425,-0.014267,-0.0159073,-0.0107956,-0.00621796,-0.0205231,-0.0141525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,2,0.0088501,-0.0133133,0.0330734,0.0471115,-0.00495911,-0.00797272,0.00328064,0.0104904,-0.00125885,0.00988007,-0.00839233,-0.0148773,-0.0105667,-0.00652313,-0.0205612,-0.0154114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,3,0.0114441,-0.0145721,-0.00617981,0.00377655,-0.0104523,-0.0069809,0.00141144,0.0101471,-0.00225067,0.00869751,-0.00770569,-0.0153351,-0.01194,-0.00579834,-0.0186157,-0.014801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,4,0.0122452,-0.00915527,0.0695801,0.0401306,-0.00968933,-0.00427246,0.00324249,0.0101852,-0.00305176,0.00572205,-0.00724792,-0.0148773,-0.0103378,-0.00545502,-0.0228119,-0.0157166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,5,0.010643,-0.010643,0.110779,0.0560379,-0.0146484,-0.00579834,0.00278473,0.0116348,-0.00225067,0.00804901,-0.01297,-0.0153732,-0.0111771,-0.00534058,-0.020752,-0.0133133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,6,0.00930786,-0.0147629,-0.0570679,-0.0141525,-0.0125122,-0.00843048,0.00297546,0.010643,-0.00236511,0.00610352,-0.0162888,-0.0152206,-0.0111771,-0.00686646,-0.0219727,-0.0188065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,7,0.00984192,-0.0156403,-0.172806,0.00892639,-0.0101089,-0.0062561,0.00179291,0.0111771,-0.00236511,0.00827789,-0.0088501,-0.0141144,-0.0110245,-0.0069809,-0.0219345,-0.0133896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,8,0.00801086,-0.0138855,-0.289383,0.0755692,-0.0125504,-0.0063324,0.00495911,0.0109863,-0.00179291,0.00335693,-0.00732422,-0.0147247,-0.0109863,-0.00595093,-0.02388,-0.0143814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2034,9,0.00480652,-0.0111008,-0.00469208,0.0291061,-0.0110626,-0.00785828,0.00606537,0.00926971,-0.00183105,0.00911713,-0.00816345,-0.0149918,-0.010643,-0.00598907,-0.0173187,-0.0151825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,0,0.0122452,-0.0101089,0.217361,0.0428009,-0.0133514,-0.00640869,0.00331879,0.0114441,-0.0025177,0.00591278,-0.00743866,-0.0147629,-0.0101089,-0.00637054,-0.0205612,-0.018692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,1,0.0167084,-0.00999451,0.411873,0.0226974,-0.012207,-0.00614166,0.00278473,0.0111389,-0.00232697,0.00762939,-0.00484467,-0.0154495,-0.0101852,-0.00709534,-0.0219727,-0.0125885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,2,0.0110245,-0.013237,0.291748,0.125618,-0.0143814,-0.0069046,0.00259399,0.00728607,-0.00236511,0.00671387,-0.0082016,-0.0153351,-0.0127029,-0.00591278,-0.0209045,-0.0133896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,3,0.0069046,-0.0147247,0.209732,0.0726318,-0.0131607,-0.00858307,0.00213623,0.00984192,-0.00221252,0.00675201,-0.0109863,-0.016098,-0.0111771,-0.0056839,-0.0207138,-0.0110245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,4,0.000152588,-0.0135422,0.159607,-0.0259399,-0.0112915,-0.00728607,0.00461578,0.0100708,-0.00190735,0.00267029,-0.00644684,-0.0149155,-0.0110245,-0.00640869,-0.0182343,-0.0170898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,5,0.00419617,-0.0192642,0.092926,-0.00087738,-0.00751495,-0.00751495,0.00225067,0.0107956,-0.00110626,0.00915527,-0.00827789,-0.0152206,-0.0102234,-0.00583649,-0.0192261,-0.0193024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,6,0.00514984,-0.0144577,0.0894165,-0.00797272,-0.0115585,-0.00766754,0.00537872,0.00995636,-0.00179291,0.0069809,-0.00988007,-0.0151443,-0.0115585,-0.00663757,-0.0220871,-0.0158691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,7,0.0018692,-0.016861,0.0553894,0.0104523,-0.0114822,-0.00766754,0.00328064,0.00843048,-0.00118256,0.00442505,-0.0107956,-0.0159454,-0.0109482,-0.00659943,-0.018959,-0.0127411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,8,0.00148773,-0.0128937,0.0278854,0.0977707,-0.00793457,-0.00709534,0.00305176,0.00873566,-0.00160217,0.00667572,-0.00812531,-0.0146866,-0.00991821,-0.00564575,-0.0228119,-0.0164032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2035,9,0.00175476,-0.0138092,-0.0752258,0.115929,-0.00549316,-0.0063324,0.00358582,0.0106049,-0.00282288,0.00324249,-0.0107193,-0.0148392,-0.0101089,-0.00507355,-0.018692,-0.0138855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,0,-0.000305176,-0.018692,-0.139961,0.040741,-0.0119019,-0.00724792,-0.000114441,0.0105286,-0.00228882,0.00770569,-0.00919342,-0.015831,-0.0117493,-0.00679016,-0.0187302,-0.0149155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,1,-0.000267029,-0.0132751,-0.0229263,0.0161743,-0.0131989,-0.00968933,0.00240326,0.00961304,-0.00164032,0.00621796,-0.0149918,-0.0152588,-0.0112152,-0.00663757,-0.0202942,-0.0167084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,2,0.0025177,-0.0130463,0.0322723,0.0191879,-0.0131989,-0.00797272,0.00213623,0.00980377,-0.00427246,0.00606537,-0.0110626,-0.0159073,-0.0111771,-0.00541687,-0.0210571,-0.0147247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,3,0.00152588,-0.0141907,-0.00240326,0.0104523,-0.0112915,-0.00793457,0.00286102,0.00862122,-0.000686646,0.00598907,-0.00511169,-0.016098,-0.0111389,-0.00583649,-0.0211716,-0.0143051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,4,-0.00144958,-0.0188065,0.0407791,0.0217056,-0.0117874,-0.00644684,0.00232697,0.00980377,-0.00125885,0.00804901,-0.00740051,-0.014534,-0.0105286,-0.00610352,-0.0215149,-0.0165558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2036,5,-0.00457764,-0.0159454,0.0851822,0.0170517,-0.0170898,-0.00793457,0.00247955,0.00892639,-0.00190735,0.00576019,-0.00823975,-0.014534,-0.010376,-0.00717163,-0.0196457,-0.0196838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
